expense_M,win_pct,source,income,income_M
107.7947434292866,0.6497357663937555,upper_bound,152305056.5707134,152.3050565707134
107.61576971214018,0.6482846386273939,upper_bound,152484030.28785983,152.48403028785984
107.43679599499374,0.6463498016055785,upper_bound,152663004.00500625,152.66300400500626
107.25782227784731,0.644414964583763,upper_bound,152841977.7221527,152.8419777221527
107.07884856070088,0.6424801275619476,upper_bound,153020951.4392991,153.0209514392991
106.89987484355444,0.6405452905401321,upper_bound,153199925.15644556,153.19992515644557
106.72090112640801,0.6386104535183166,upper_bound,153378898.873592,153.378898873592
106.54192740926158,0.6366756164965012,upper_bound,153557872.59073842,153.5578725907384
106.36295369211514,0.6347407794746857,upper_bound,153736846.30788487,153.73684630788486
106.18397997496871,0.6328059424528703,upper_bound,153915820.0250313,153.9158200250313
106.00500625782227,0.6308711054310547,upper_bound,154094793.74217772,154.09479374217773
105.82603254067584,0.6289362684092393,upper_bound,154273767.45932418,154.27376745932418
105.64705882352942,0.6270014313874239,upper_bound,154452741.17647058,154.45274117647057
105.46808510638297,0.6250665943656083,upper_bound,154631714.89361703,154.63171489361704
105.28911138923655,0.623131757343793,upper_bound,154810688.61076343,154.81068861076344
105.1101376720901,0.6211969203219774,upper_bound,154989662.3279099,154.98966232790988
104.93116395494368,0.6192620833001621,upper_bound,155168636.0450563,155.1686360450563
104.75219023779724,0.6173272462783465,upper_bound,155347609.76220277,155.34760976220278
104.57321652065082,0.6153924092565312,upper_bound,155526583.4793492,155.5265834793492
104.39424280350437,0.6134575722347155,upper_bound,155705557.19649565,155.70555719649565
104.21526908635795,0.6115227352129002,upper_bound,155884530.91364205,155.88453091364204
104.03629536921152,0.6095878981910847,upper_bound,156063504.6307885,156.06350463078851
103.85732165206508,0.6076530611692693,upper_bound,156242478.3479349,156.2424783479349
103.67834793491865,0.6057182241474538,upper_bound,156421452.06508136,156.42145206508135
103.49937421777221,0.6037833871256384,upper_bound,156600425.78222778,156.60042578222777
103.32040050062578,0.6018485501038229,upper_bound,156779399.4993742,156.77939949937422
103.14142678347935,0.5999137130820075,upper_bound,156958373.21652067,156.95837321652067
88.82352941176471,0.5982046070460705,upper_bound,171276270.5882353,171.2762705882353
88.64455569461828,0.5981795291200722,upper_bound,171455244.30538172,171.4552443053817
88.46558197747184,0.598063784846234,upper_bound,171634218.02252817,171.63421802252816
88.28660826032541,0.5979480405723957,upper_bound,171813191.7396746,171.8131917396746
88.10763454317897,0.5978322962985575,upper_bound,171992165.45682102,171.99216545682103
87.92866082603254,0.5977165520247193,upper_bound,172171139.17396748,172.17113917396748
87.7496871088861,0.597600807750881,upper_bound,172350112.89111388,172.35011289111387
87.57071339173967,0.5974850634770428,upper_bound,172529086.60826033,172.52908660826034
87.39173967459324,0.5973693192032046,upper_bound,172708060.32540676,172.70806032540676
87.2127659574468,0.5972535749293664,upper_bound,172887034.0425532,172.88703404255318
87.03379224030037,0.5971378306555281,upper_bound,173066007.75969964,173.06600775969963
86.85481852315394,0.5970220863816899,upper_bound,173244981.47684607,173.24498147684608
86.6758448060075,0.5969063421078517,upper_bound,173423955.1939925,173.4239551939925
86.49687108886107,0.5967905978340133,upper_bound,173602928.91113895,173.60292891113895
86.31789737171465,0.5966748535601751,upper_bound,173781902.62828535,173.78190262828534
86.1389236545682,0.5965591092863369,upper_bound,173960876.3454318,173.9608763454318
85.95994993742178,0.5964433650124987,upper_bound,174139850.0625782,174.1398500625782
85.78097622027535,0.5963276207386604,upper_bound,174318823.77972466,174.31882377972465
85.60200250312892,0.5962118764648222,upper_bound,174497797.49687108,174.49779749687107
85.42302878598248,0.596096132190984,upper_bound,174676771.2140175,174.67677121401752
85.24405506883605,0.5959803879171457,upper_bound,174855744.93116397,174.85574493116397
85.06508135168961,0.5958646436433075,upper_bound,175034718.6483104,175.0347186483104
84.88610763454318,0.5957488993694693,upper_bound,175213692.36545682,175.2136923654568
84.70713391739675,0.5956331550956311,upper_bound,175392666.08260328,175.39266608260328
84.52816020025031,0.5955174108217928,upper_bound,175571639.79974967,175.57163979974968
84.34918648310388,0.5954016665479546,upper_bound,175750613.51689613,175.75061351689612
84.17021276595744,0.5952859222741164,upper_bound,175929587.23404256,175.92958723404254
83.99123904881101,0.595170178000278,upper_bound,176108560.95118898,176.108560951189
83.81226533166458,0.5932511231010308,upper_bound,176287534.66833544,176.28753466833544
83.63329161451814,0.5900439891836341,upper_bound,176466508.38548186,176.46650838548186
83.45431789737171,0.5868368552662373,upper_bound,176645482.1026283,176.64548210262828
83.27534418022528,0.5836297213488405,upper_bound,176824455.81977475,176.82445581977476
83.09637046307884,0.5804225874314437,upper_bound,177003429.53692114,177.00342953692115
82.91739674593242,0.5772154535140472,upper_bound,177182403.2540676,177.1824032540676
82.73842302878599,0.5740083195966504,upper_bound,177361376.971214,177.36137697121399
82.55944931163955,0.5708011856792538,upper_bound,177540350.68836045,177.54035068836046
82.38047559449312,0.567594051761857,upper_bound,177719324.40550688,177.71932440550688
82.20150187734669,0.5643869178444602,upper_bound,177898298.1226533,177.8982981226533
82.02252816020025,0.5611797839270634,upper_bound,178077271.83979976,178.07727183979975
81.84355444305382,0.5579726500096667,upper_bound,178256245.5569462,178.2562455569462
81.66458072590738,0.5547655160922699,upper_bound,178435219.2740926,178.43521927409262
81.48560700876095,0.5515583821748731,upper_bound,178614192.99123907,178.61419299123907
81.30663329161452,0.5483512482574764,upper_bound,178793166.70838547,178.79316670838546
81.12765957446808,0.5451441143400796,upper_bound,178972140.42553192,178.97214042553193
80.94868585732165,0.5419369804226828,upper_bound,179151114.14267835,179.15111414267835
80.76971214017522,0.538729846505286,upper_bound,179330087.85982478,179.33008785982477
80.59073842302878,0.5355227125878893,upper_bound,179509061.57697123,179.50906157697122
80.41176470588235,0.5323155786704925,upper_bound,179688035.29411766,179.68803529411767
80.23279098873591,0.5291084447530957,upper_bound,179867009.0112641,179.8670090112641
80.05381727158948,0.5259013108356989,upper_bound,180045982.72841054,180.04598272841054
79.87484355444306,0.5226941769183024,upper_bound,180224956.44555694,180.22495644555693
79.69586983729663,0.5194870430009056,upper_bound,180403930.1627034,180.4039301627034
79.5168961201502,0.516279909083509,upper_bound,180582903.8798498,180.5829038798498
79.33792240300376,0.5130727751661122,upper_bound,180761877.59699625,180.76187759699624
79.15894868585733,0.5098656412487154,upper_bound,180940851.31414267,180.94085131414266
72.0,0.5097052845528456,upper_bound,188099800.0,188.0998
